Domain ID,Annotation,Matched Members,Matched Count,Raw Enrichment P-value,Raw Enrichment Q-value,Raw Depletion P-value,Raw Depletion Q-value,Domain Enrichment P-value,Domain Enrichment Q-value,Domain Depletion P-value,Domain Depletion Q-value
-1,cellular response to environmental stimulus,,0,0.015,0.808125,0.621,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of nitrogen utilization,,0,0.005,1.0,0.805,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein catabolic process in the vacuole,,0,0.001,0.7758,0.863,0.9583052714398111,1.0,1.0,1.0,1.0
-1,"nuclear-transcribed mRNA catabolic process, RNase MRP-dependent",,0,0.004,1.0,0.825,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of cytoplasmic mRNA processing body assembly,,0,0.006,0.9403636363636364,0.828,0.9583052714398111,1.0,1.0,1.0,1.0
64,amino acid activation,AIM10;ARC1;CDC60;CRS1;DED81;DIA4;DPS1;FRS1;FRS2;GLN4;GRS1;GRS2;GTF1;GUS1;HER2;HTS1;ILS1;KRS1;MES1;MSD1;MSE1;MSF1;MSK1;MSM1;MST1;MSY1;NAM2;PET112;SES1;SLM5;THS1;TYS1;VAS1;WRS1;YDR341C;YHR020W,36,0.001,0.21550000000000002,0.545,0.9583052714398111,0.001,0.21550000000000002,1.0,1.0
37,pteridine-containing compound biosynthetic process,DFR1;FAU1;FOL2;MCO14;MET7;MIS1;MTD1,7,0.036,1.0,0.874,0.9583052714398111,0.036,1.0,1.0,1.0
15,transcription initiation at RNA polymerase III promoter,BDP1;BRF1;RPC17;RPC25;RPC31;SPT15;SUB1;TFC1;TFC3,9,0.001,0.07605882352941176,0.852,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
-1,ncRNA catabolic process,,0,0.001,0.03402631578947368,0.487,0.9583052714398111,1.0,1.0,1.0,1.0
-1,endoplasmic reticulum tubular network organization,,0,0.001,0.32325,0.887,0.9583052714398111,1.0,1.0,1.0,1.0
-1,intracellular calcium ion homeostasis,,0,0.002,0.18471428571428572,0.775,0.9583052714398111,1.0,1.0,1.0,1.0
-1,rRNA pseudouridine synthesis,,0,0.009,1.0,0.869,0.9583052714398111,1.0,1.0,1.0,1.0
-1,glycogen catabolic process,,0,1.0,1.0,0.899,0.9583052714398111,1.0,1.0,1.0,1.0
-1,box C/D snoRNP assembly,,0,0.001,0.32325,0.863,0.9583052714398111,1.0,1.0,1.0,1.0
-1,lipid modification,,0,0.01,1.0,0.663,0.96511004784689,1.0,1.0,1.0,1.0
-1,lysine metabolic process,,0,0.009,0.8312142857142857,0.807,0.9583052714398111,1.0,1.0,1.0,1.0
-1,"SRP-dependent cotranslational protein targeting to membrane, translocation",,0,0.001,0.039181818181818186,0.821,0.9583052714398111,1.0,1.0,1.0,1.0
-1,Ras protein signal transduction,,0,0.002,0.09577777777777778,0.481,0.9583052714398111,1.0,1.0,1.0,1.0
-1,Rho protein signal transduction,,0,0.013,0.9293437499999999,0.758,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of fungal-type cell wall organization,,0,0.009,0.7688108108108108,0.711,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of lipid metabolic process,,0,0.011,0.8454230769230769,0.587,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cellular response to acid chemical,,0,0.005,1.0,0.818,0.9583052714398111,1.0,1.0,1.0,1.0
51,Golgi to vacuole transport,APL2;APL4;APL5;APL6;APM1;APM2;APM3;APS1;APS3;GGA2;PEP1;PEP7;TLG2;VPS33;VPS45;VPS52;VPS53;VPS54,18,0.03,1.0,0.7,0.9583052714398111,0.03,1.0,0.994,1.0
-1,negative regulation of protein polymerization,,0,0.004,0.6465,0.822,0.9583052714398111,1.0,1.0,1.0,1.0
-1,proline metabolic process,,0,0.007,0.7542500000000001,0.866,0.9583052714398111,1.0,1.0,1.0,1.0
-1,branched-chain amino acid catabolic process,,0,0.004,0.6465,0.85,0.9583052714398111,1.0,1.0,1.0,1.0
-1,clathrin-dependent endocytosis,,0,0.008,1.0,0.753,0.9583052714398111,1.0,1.0,1.0,1.0
-1,homoserine metabolic process,,0,0.013,1.0,0.85,0.9583052714398111,1.0,1.0,1.0,1.0
-1,septin ring organization,,0,0.016,0.7688108108108108,0.588,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nucleoside monophosphate phosphorylation,,0,0.001,0.6465,0.896,0.9583052714398111,1.0,1.0,1.0,1.0
-1,sno(s)RNA processing,,0,0.001,0.03402631578947368,0.483,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of G2/M transition of mitotic cell cycle,,0,0.002,0.36942857142857144,0.833,0.9583052714398111,1.0,1.0,1.0,1.0
-1,"RNA splicing, via endonucleolytic cleavage and ligation",,0,1.0,1.0,0.881,0.9583052714398111,1.0,1.0,1.0,1.0
-1,polyprenol metabolic process,,0,0.001,0.044586206896551725,0.908,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of protein-containing complex disassembly,,0,0.001,0.21550000000000002,0.632,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of Rho protein signal transduction,,0,0.008,0.9293437499999999,0.861,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of cellular amino acid metabolic process,,0,0.003,0.8620000000000001,0.81,0.9583052714398111,1.0,1.0,1.0,1.0
-1,maintenance of rDNA,,0,0.005,1.0,0.871,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of sporulation,,0,0.005,1.0,0.901,0.9583052714398111,1.0,1.0,1.0,1.0
57,GMP biosynthetic process,GUA1;HPT1;IMD2;IMD3;IMD4;XPT1,6,0.007,0.32325,0.901,0.9583052714398111,0.007,0.32325,1.0,1.0
-1,regulation of cytoplasmic translational initiation,,0,0.002,0.7758,0.862,0.9583052714398111,1.0,1.0,1.0,1.0
-1,heteroduplex formation,,0,0.087,1.0,0.875,0.96511004784689,1.0,1.0,1.0,1.0
-1,maintenance of translational fidelity,,0,0.001,0.11754545454545455,0.853,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of conjugation with cellular fusion,,0,0.011,1.0,0.651,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nucleotide transport,,0,0.175,1.0,0.658,0.9583052714398111,1.0,1.0,1.0,1.0
-1,iron coordination entity transport,,0,0.003,0.6896,0.872,0.9583052714398111,1.0,1.0,1.0,1.0
43,reticulophagy,ATG1;ATG11;ATG2;ATG8;ATG9;END3;LNP1;MYO3;MYO5;OSH2;OSH3;PAN1;SCS2;SEC23;SNF7;SNX4;STP22;VPS13;VPS21;VPS4;YPT1,21,0.001,0.07183333333333333,0.679,0.9583052714398111,0.001,0.07183333333333333,1.0,1.0
-1,regulation of transcription elongation by RNA polymerase II,,0,0.001,0.07605882352941176,0.469,0.9583052714398111,1.0,1.0,1.0,1.0
-1,transcription preinitiation complex assembly,,0,0.001,0.06805263157894736,0.451,0.9583052714398111,1.0,1.0,1.0,1.0
-1,karyogamy,,0,0.005,0.6896,0.745,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of cytoskeleton organization,,0,0.015,0.9851428571428572,0.642,0.9583052714398111,1.0,1.0,1.0,1.0
57,calcium-mediated signaling,CMP2;CNA1;CNB1;CSG2;DPL1;LCB4;LCB5;PHO80;PHO85;RCN1,10,0.001,0.053875000000000006,0.847,0.9583052714398111,0.001,0.053875000000000006,1.0,1.0
-1,regulation of MAPK cascade,,0,0.005,0.7640454545454545,0.739,0.9583052714398111,1.0,1.0,1.0,1.0
44,"termination of RNA polymerase II transcription, exosome-dependent",NAB3;NRD1;PCF11;PTI1;RAT1;SSU72,6,0.001,0.11754545454545455,0.896,0.9583052714398111,0.001,0.11754545454545455,1.0,1.0
-1,spindle elongation,,0,0.007,0.6896,0.704,0.9583052714398111,1.0,1.0,1.0,1.0
-1,carbohydrate transmembrane transport,,0,0.005,0.4012758620689655,0.803,0.9583052714398111,1.0,1.0,1.0,1.0
48,negative regulation of cell cycle checkpoint,CDH1;FIN1;MND2;PPH3;PSY2;PSY4,6,0.012,0.9338333333333333,0.883,0.9583052714398111,0.012,0.9338333333333333,1.0,1.0
-1,positive regulation of mitochondrial translation,,0,0.013,1.0,0.88,0.9583052714398111,1.0,1.0,1.0,1.0
56,sister chromatid biorientation,BUB1;CDC28;CDC48;DAM1;MPS1;RTS1;SHP1;SPC105,8,0.005,1.0,0.848,0.9583052714398111,0.005,1.0,1.0,1.0
-1,7-methylguanosine RNA capping,,0,0.001,0.07605882352941176,0.865,0.9583052714398111,1.0,1.0,1.0,1.0
14,positive regulation of proteolysis,CDH1;RPT1;RPT2;RPT3;RPT4;RPT5;RPT6,7,0.001,0.06805263157894736,0.877,0.9583052714398111,0.001,0.06805263157894736,1.0,1.0
-1,galactose metabolic process,,0,1.0,1.0,0.913,0.9606300940438871,1.0,1.0,1.0,1.0
-1,mitotic actomyosin contractile ring contraction,,0,0.002,1.0,0.889,0.9583052714398111,1.0,1.0,1.0,1.0
-1,oligosaccharide-lipid intermediate biosynthetic process,,0,0.001,0.044586206896551725,0.9,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of metaphase/anaphase transition of cell cycle,,0,0.001,0.10775000000000001,0.571,0.9583052714398111,1.0,1.0,1.0,1.0
57,purine nucleobase metabolic process,AAH1;ADE2;ADE3;ADE4;ADE57;ADE8;ADO1;AMD1;APT1;APT2;GUD1;HPT1;MTD1;PHO2;SER1;XPT1,16,0.006,0.5910857142857143,0.728,0.9583052714398111,0.016,0.5910857142857143,1.0,1.0
49,box C/D RNA metabolic process,NOP1;POP1;POP3;POP4;POP5;POP6;POP7;POP8;PXR1;RPP1;RPR2;YMR265C,12,0.006,1.0,0.793,0.9583052714398111,0.006,1.0,0.98,1.0
-1,long-chain fatty acid metabolic process,,0,0.005,0.7956923076923077,0.879,0.9583052714398111,1.0,1.0,1.0,1.0
-1,sulfate assimilation,,0,1.0,1.0,0.9,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein polymerization,,0,0.001,0.07183333333333333,0.463,0.9583052714398111,1.0,1.0,1.0,1.0
-1,glutamate metabolic process,,0,0.009,0.808125,0.812,0.9583052714398111,1.0,1.0,1.0,1.0
-1,Golgi to plasma membrane transport,,0,0.011,1.0,0.586,0.9583052714398111,1.0,1.0,1.0,1.0
64,pentose catabolic process,GCY1;GRE3;RBK1;XKS1;YJR096W;YPR1,6,0.034,1.0,0.878,0.9583052714398111,0.034,1.0,1.0,1.0
-1,cellular modified amino acid metabolic process,,0,0.016,1.0,0.617,0.9583052714398111,1.0,1.0,1.0,1.0
-1,rRNA base methylation,,0,0.001,0.14366666666666666,0.904,0.9583052714398111,1.0,1.0,1.0,1.0
-1,carbohydrate derivative transport,,0,0.169,1.0,0.679,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nucleoside diphosphate metabolic process,,0,0.001,0.039181818181818186,0.611,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of anatomical structure morphogenesis,,0,0.007,1.0,0.73,0.9583052714398111,1.0,1.0,1.0,1.0
-1,DNA-templated transcription open complex formation,,0,0.002,0.11754545454545455,0.885,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of meiotic nuclear division,,0,0.007,0.7640454545454545,0.744,0.9583052714398111,1.0,1.0,1.0,1.0
63,vitamin B6 metabolic process,BUD16;BUD17;PDX3;RKI1;YBL036C,5,0.001,1.0,0.908,0.9583052714398111,0.001,1.0,1.0,1.0
-1,intra-Golgi vesicle-mediated transport,,0,0.001,1.0,0.58,0.9583052714398111,1.0,1.0,1.0,1.0
29,nuclear polyadenylation-dependent tRNA catabolic process,AIR1;AIR2;CSL4;DIS3;MTR3;MTR4;PAP2;RRP4;RRP40;RRP42;RRP43;RRP45;RRP46;RRP6;SKI6;TRF5,16,0.001,0.03402631578947368,0.749,0.9583052714398111,0.001,0.03402631578947368,0.989,1.0
40,amino acid catabolic process to alcohol via Ehrlich pathway,ADH2;ADH3;ADH4;ADH5;ARO10;PDC1;PDC5;PDC6;SFA1,9,0.047,1.0,0.832,0.9583052714398111,0.047,1.0,0.996,1.0
-1,proteasomal ubiquitin-independent protein catabolic process,,0,0.001,0.06805263157894736,0.711,0.9583052714398111,1.0,1.0,1.0,1.0
-1,DNA integration,,0,1.0,1.0,0.859,0.9583052714398111,1.0,1.0,1.0,1.0
-1,autophagy of peroxisome,,0,0.01,1.0,0.641,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of lipid metabolic process,,0,0.005,0.8004285714285714,0.862,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of protein localization to cell division site,,0,0.006,0.9293437499999999,0.873,0.9583052714398111,1.0,1.0,1.0,1.0
-1,COPII-coated vesicle budding,,0,0.006,1.0,0.815,0.9583052714398111,1.0,1.0,1.0,1.0
-1,pyrimidine nucleotide metabolic process,,0,0.006,0.6465000000000001,0.765,0.9583052714398111,1.0,1.0,1.0,1.0
-1,glycogen metabolic process,,0,0.001,0.04973076923076923,0.609,0.9583052714398111,1.0,1.0,1.0,1.0
-1,chaperone-mediated protein complex assembly,,0,0.012,1.0,0.852,0.9583052714398111,1.0,1.0,1.0,1.0
-1,formin-nucleated actin cable organization,,0,1.0,1.0,0.822,0.9583052714398111,1.0,1.0,1.0,1.0
-1,ceramide metabolic process,,0,0.001,0.044586206896551725,0.856,0.9583052714398111,1.0,1.0,1.0,1.0
-1,tyrosine metabolic process,,0,0.003,0.7542500000000001,0.908,0.9583052714398111,1.0,1.0,1.0,1.0
-1,serine family amino acid catabolic process,,0,0.001,0.09946153846153846,0.857,0.9583052714398111,1.0,1.0,1.0,1.0
11,inner mitochondrial membrane organization,AIM24;ATP14;ATP20;MDM38;MIC10;MIC19;MIC26;MIC27;MIC60;MRX15;OXA1;PHB1;TAZ1;TIM11;TIM18;TIM54;TOM70;TOM71,18,0.001,0.07605882352941176,0.716,0.9583052714398111,0.001,0.07605882352941176,1.0,1.0
-1,DNA repair complex assembly,,0,1.0,1.0,0.904,0.9583052714398111,1.0,1.0,1.0,1.0
-1,NLS-bearing protein import into nucleus,,0,0.006,1.0,0.761,0.9583052714398111,1.0,1.0,1.0,1.0
-1,double-strand break repair via single-strand annealing,,0,1.0,1.0,0.9,0.9583052714398111,1.0,1.0,1.0,1.0
-1,cotranslational protein targeting to membrane,,0,0.001,0.039181818181818186,0.696,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of mitotic spindle organization,,0,1.0,1.0,0.905,0.9583052714398111,1.0,1.0,1.0,1.0
15,regulation of nuclear-transcribed mRNA poly(A) tail shortening,PAB1;PKC1;PKH1;PKH2;RPB7,5,0.05,1.0,0.916,0.9583052714398111,0.05,1.0,1.0,1.0
-1,nucleobase-containing small molecule biosynthetic process,,0,1.0,1.0,0.884,0.9583052714398111,1.0,1.0,1.0,1.0
-1,facultative heterochromatin formation,,0,0.011,0.8288461538461539,0.617,0.9583052714398111,1.0,1.0,1.0,1.0
40,aspartate family amino acid catabolic process,ARO10;ASP1;CHA1;GLY1;ILV1;KGD2,6,0.001,0.09946153846153846,0.896,0.9583052714398111,0.001,0.09946153846153846,0.995,1.0
-1,negative regulation of actin filament depolymerization,,0,0.002,0.6465,0.882,0.9583052714398111,1.0,1.0,1.0,1.0
-1,pyrimidine nucleoside monophosphate biosynthetic process,,0,0.003,0.6465000000000001,0.839,0.9583052714398111,1.0,1.0,1.0,1.0
37,tetrahydrofolate interconversion,ADE3;FAU1;MET12;MET13;MIS1;SHM1;SHM2,7,0.035,1.0,0.871,0.9583052714398111,0.035,1.0,0.998,1.0
-1,nitrogen catabolite activation of transcription from RNA polymerase II promoter,,0,1.0,1.0,0.881,0.9583052714398111,1.0,1.0,1.0,1.0
-1,assembly of actomyosin apparatus involved in cytokinesis,,0,0.008,0.7696428571428572,0.689,0.9583052714398111,1.0,1.0,1.0,1.0
8,secondary alcohol biosynthetic process,ERG1;ERG10;ERG11;ERG2;ERG20;ERG24;ERG25;ERG26;ERG27;ERG28;ERG29;ERG3;ERG4;ERG5;ERG6;ERG7;ERG9;HMG1;HMG2;IDI1;MCR1;MOT3;NCP1;RRI1,24,0.001,0.044586206896551725,0.616,0.9583052714398111,0.001,0.044586206896551725,0.99,1.0
-1,cellular bud neck septin ring organization,,0,0.002,0.7688108108108108,0.841,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of reproductive process,,0,0.007,1.0,0.843,0.9583052714398111,1.0,1.0,1.0,1.0
-1,RNA decapping,,0,0.001,0.14366666666666666,0.687,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of vacuole organization,,0,0.015,0.7688108108108108,0.647,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitochondrial respiratory chain complex assembly,,0,0.001,0.07605882352941176,0.698,0.9583052714398111,1.0,1.0,1.0,1.0
-1,beta-glucan biosynthetic process,,0,0.011,0.7688108108108108,0.732,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of catalytic activity,,0,0.004,0.9235714285714286,0.852,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitochondrial fission,,0,0.005,1.0,0.84,0.9583052714398111,1.0,1.0,1.0,1.0
-1,tRNA wobble base modification,,0,0.011,1.0,0.613,0.96511004784689,1.0,1.0,1.0,1.0
-1,G2/M transition of mitotic cell cycle,,0,0.01,0.71115,0.573,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic G2/M transition checkpoint,,0,0.002,0.36942857142857144,0.853,0.9583052714398111,1.0,1.0,1.0,1.0
-1,P-body assembly,,0,0.001,0.96975,0.754,0.9583052714398111,1.0,1.0,1.0,1.0
-1,sno(s)RNA metabolic process,,0,0.001,0.03402631578947368,0.443,0.9583052714398111,1.0,1.0,1.0,1.0
-1,negative regulation of Arp2/3 complex-mediated actin nucleation,,0,1.0,1.0,0.898,0.9583052714398111,1.0,1.0,1.0,1.0
-1,termination of RNA polymerase I transcription,,0,0.058,1.0,0.904,0.9583052714398111,1.0,1.0,1.0,1.0
-1,ethanol metabolic process,,0,0.004,0.7388571428571429,0.832,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of lipid localization,,0,0.004,0.8004285714285714,0.917,0.9583052714398111,1.0,1.0,1.0,1.0
-1,nuclear migration involved in conjugation with cellular fusion,,0,1.0,1.0,0.918,0.9583052714398111,1.0,1.0,1.0,1.0
-1,vacuole fusion,,0,0.001,0.10775000000000001,0.495,0.9583052714398111,1.0,1.0,1.0,1.0
-1,ER to Golgi ceramide transport,,0,0.003,0.6465,0.892,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of microtubule polymerization,,0,0.006,0.6896,0.777,0.9583052714398111,1.0,1.0,1.0,1.0
-1,biological process involved in interspecies interaction between organisms,,0,0.02,0.6630769230769231,0.908,0.9583052714398111,1.0,1.0,1.0,1.0
7,negative regulation of mRNA catabolic process,ATP25;HEK2;IGO1;IGO2;NAB2;NAB6,6,0.005,1.0,0.899,0.9583052714398111,0.005,1.0,1.0,1.0
-1,DNA amplification,,0,1.0,1.0,0.872,0.9583052714398111,1.0,1.0,1.0,1.0
-1,D-xylose metabolic process,,0,1.0,1.0,0.897,0.9583052714398111,1.0,1.0,1.0,1.0
-1,chaperone-mediated protein folding,,0,0.001,0.039181818181818186,0.63,0.9583052714398111,1.0,1.0,1.0,1.0
-1,leucine biosynthetic process,,0,0.003,0.6465,0.913,0.9583052714398111,1.0,1.0,1.0,1.0
-1,intracellular nitrogen homeostasis,,0,0.007,1.0,0.754,0.9583052714398111,1.0,1.0,1.0,1.0
-1,monocarboxylic acid transport,,0,0.008,0.7956923076923077,0.798,0.9583052714398111,1.0,1.0,1.0,1.0
-1,ribonucleoside metabolic process,,0,1.0,1.0,0.821,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of SNARE complex assembly,,0,0.001,0.18471428571428572,0.851,0.9583052714398111,1.0,1.0,1.0,1.0
-1,pentose-phosphate shunt,,0,0.008,0.6989189189189189,0.807,0.9583052714398111,1.0,1.0,1.0,1.0
-1,pyrimidine nucleotide biosynthetic process,,0,0.006,0.6465000000000001,0.765,0.9583052714398111,1.0,1.0,1.0,1.0
37,tetrahydrofolate metabolic process,ADE3;DFR1;FAU1;FOL2;MET12;MET13;MIS1;SHM1;SHM2,9,0.046,1.0,0.844,0.9583052714398111,0.046,1.0,0.998,1.0
-1,positive regulation of transcription by RNA polymerase I,,0,0.001,0.16162500000000002,0.678,0.9583052714398111,1.0,1.0,1.0,1.0
8,steroid biosynthetic process,ATG26;CYB5;ERG1;ERG10;ERG11;ERG2;ERG20;ERG24;ERG25;ERG26;ERG27;ERG28;ERG29;ERG3;ERG4;ERG5;ERG6;ERG7;ERG9;GRE2;HMG1;HMG2;IDI1;MCR1;MOT3;NCP1;NSG1;PDR16;RRI1,29,0.001,0.044586206896551725,0.562,0.9583052714398111,0.001,0.044586206896551725,0.986,1.0
-1,nucleosome assembly,,0,0.002,0.11754545454545455,0.747,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of meiotic cell cycle,,0,0.01,0.7640454545454545,0.648,0.9583052714398111,1.0,1.0,1.0,1.0
47,outer mitochondrial membrane organization,DJP1;MDM10;MMM1;SAM35;SAM37;SAM50;TOM22;TOM6,8,0.007,1.0,0.861,0.9583052714398111,0.03,1.0,1.0,1.0
63,negative regulation of translational initiation,AAT2;GCN2;MPT5;PAT1;SCD6;TIF5,6,0.003,1.0,0.888,0.9583052714398111,0.028,1.0,0.999,1.0
-1,nuclear envelope organization,,0,1.0,1.0,0.895,0.9583052714398111,1.0,1.0,1.0,1.0
-1,attachment of meiotic spindle microtubules to kinetochore,,0,0.002,1.0,0.901,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of response to extracellular stimulus,,0,0.001,0.43100000000000005,0.664,0.9583052714398111,1.0,1.0,1.0,1.0
40,protein maturation by [4Fe-4S] cluster transfer,BOL1;BOL3;CIA2;GRX5;IBA57;ISA1;ISA2;NFU1;YAE1,9,0.043,1.0,0.82,0.9583052714398111,0.043,1.0,0.998,1.0
24,mismatch repair,HSM3;MLH1;MLH2;MSH2;MSH3;MSH6;PMS1;POL30;POL31;RAD1;RAD10;RAD4;RFC1;RFC2;RFC3,15,0.011,0.8166315789473684,0.765,0.9583052714398111,0.011,0.8166315789473684,0.991,1.0
-1,positive regulation of supramolecular fiber organization,,0,0.014,0.8620000000000001,0.618,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of chromatin organization,,0,0.01,0.7924838709677419,0.696,0.9583052714398111,1.0,1.0,1.0,1.0
-1,neutral lipid catabolic process,,0,1.0,1.0,0.889,0.9583052714398111,1.0,1.0,1.0,1.0
-1,L-alpha-amino acid transmembrane transport,,0,0.01,1.0,0.728,0.9583052714398111,1.0,1.0,1.0,1.0
8,cellular lipid biosynthetic process,ERG1;ERG10;ERG11;ERG2;ERG20;ERG24;ERG25;ERG26;ERG27;ERG28;ERG29;ERG3;ERG4;ERG5;ERG6;ERG7;ERG9;HMG1;HMG2;IDI1;MCR1;MOT3;NCP1;RRI1,24,0.001,0.044586206896551725,0.616,0.9583052714398111,0.001,0.044586206896551725,0.99,1.0
-1,pre-replicative complex assembly involved in nuclear cell cycle DNA replication,,0,0.001,0.14366666666666666,0.741,0.9583052714398111,1.0,1.0,1.0,1.0
40,ubiquinone biosynthetic process,CAT5;COQ10;COQ11;COQ3;COQ4;COQ5;COQ6;COQ9;HFD1;PUF3,10,0.001,0.09946153846153846,0.826,0.9583052714398111,0.001,0.09946153846153846,0.986,1.0
20,"mRNA cis splicing, via spliceosome",CBC2;CLF1;CWC15;PRP21;PRP28;PRP39;PRP40;PRP42;PRP8;PRP9;SNU66;URN1;YHC1,13,0.001,0.18471428571428572,0.763,0.9583052714398111,0.001,0.18471428571428572,1.0,1.0
-1,ascospore wall biogenesis,,0,0.001,0.07183333333333333,0.754,0.9583052714398111,1.0,1.0,1.0,1.0
-1,meiotic mismatch repair,,0,1.0,1.0,0.861,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of DNA-templated DNA replication initiation,,0,0.001,0.2586,0.654,0.9583052714398111,1.0,1.0,1.0,1.0
69,regulation of ribonucleoprotein complex localization,GLE2;NOG2;NUP100;PPH22;REA1,5,0.001,0.14366666666666666,0.919,0.9583052714398111,0.001,0.14366666666666666,1.0,1.0
-1,regulation of DNA recombination,,0,0.004,0.7924838709677419,0.749,0.9583052714398111,1.0,1.0,1.0,1.0
48,positive regulation of chromosome organization,CDH1;ESS1;FIN1;FKH1;HSP82;MND2;RFA1;SBA1;SIR4,9,0.003,0.96975,0.845,0.9583052714398111,0.017,0.9991363636363637,1.0,1.0
-1,nuclear polyadenylation-dependent snoRNA catabolic process,,0,0.042,1.0,0.923,0.9583052714398111,1.0,1.0,1.0,1.0
-1,removal of nonhomologous ends,,0,1.0,1.0,0.899,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitochondrial fusion,,0,0.001,1.0,0.913,0.9583052714398111,1.0,1.0,1.0,1.0
64,tRNA aminoacylation for protein translation,AIM10;ARC1;CDC60;CRS1;DED81;DIA4;DPS1;FRS1;FRS2;GLN4;GRS1;GRS2;GUS1;HTS1;ILS1;KRS1;MES1;MSD1;MSE1;MSF1;MSK1;MSM1;MST1;MSY1;NAM2;SES1;SLM5;THS1;TYS1;VAS1;WRS1;YDR341C;YHR020W,33,0.001,0.21550000000000002,0.573,0.9583052714398111,0.001,0.21550000000000002,1.0,1.0
-1,calcium ion transmembrane transport,,0,0.001,0.10775000000000001,0.854,0.9583052714398111,1.0,1.0,1.0,1.0
-1,regulation of establishment of protein localization,,0,0.008,0.484875,0.705,0.9583052714398111,1.0,1.0,1.0,1.0
-1,mitotic DNA integrity checkpoint signaling,,0,0.004,0.4701818181818182,0.734,0.9583052714398111,1.0,1.0,1.0,1.0
8,ER-associated misfolded protein catabolic process,CDC48;KRE5;NPL4;PMT1;PMT2;STE24;UFD1,7,0.001,0.044586206896551725,0.884,0.9583052714398111,0.001,0.044586206896551725,0.994,1.0
-1,sulfur amino acid biosynthetic process,,0,0.009,0.8620000000000001,0.616,0.9583052714398111,1.0,1.0,1.0,1.0
-1,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",,0,0.001,0.10775000000000001,0.561,0.9583052714398111,1.0,1.0,1.0,1.0
-1,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,,0,0.007,0.7542500000000001,0.868,0.9583052714398111,1.0,1.0,1.0,1.0
8,sterol biosynthetic process,ATG26;CYB5;ERG1;ERG10;ERG11;ERG2;ERG20;ERG24;ERG25;ERG26;ERG27;ERG28;ERG29;ERG3;ERG4;ERG5;ERG6;ERG7;ERG9;HMG1;HMG2;IDI1;MCR1;MOT3;NCP1;NSG1;PDR16;RRI1,28,0.001,0.044586206896551725,0.575,0.9583052714398111,0.001,0.044586206896551725,0.986,1.0
-1,DNA topological change,,0,0.065,1.0,0.875,0.9583052714398111,1.0,1.0,1.0,1.0
68,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",GRC3;LAS1;RAI1;RAT1;RPL17A;RPL17B;RPL37A;RPL37B;TOM1,9,0.001,0.6465,0.855,0.96511004784689,0.001,0.6465,1.0,1.0
-1,glycolytic fermentation to ethanol,,0,0.035,1.0,0.918,0.9583052714398111,1.0,1.0,1.0,1.0
-1,positive regulation of growth of unicellular organism as a thread of attached cells,,0,0.004,0.7640454545454545,0.754,0.9583052714398111,1.0,1.0,1.0,1.0
-1,protein mannosylation,,0,0.001,0.044586206896551725,0.852,0.9583052714398111,1.0,1.0,1.0,1.0
